,zip_code,CBSA Title,MSA_central_outlying,pct_black_alone,pop_black_alone,pct_below_poverty,pct_below_poverty_white_alone,pct_below_poverty_black_alone,pct_below_poverty_asian_alone,pct_below_poverty_hispanic,quartiles_pct_below_poverty,pct_change_16_to_21_pct_below_poverty_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_21_pct_homeownership_black_alone,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt,pct_hh_with_broadband_internet_subscriptions,pct_hh_with_broadband_internet_subscriptions_white_alone,pct_hh_with_broadband_internet_subscriptions_black_alone,pct_hh_with_broadband_internet_subscriptions_asian_alone,pct_hh_with_broadband_internet_subscriptions_hispanic,quartiles_pct_hh_with_broadband_internet_subscriptions,pct_bach_degree_or_higher_white_alone,pct_bach_degree_or_higher_black_alone,pct_bach_degree_or_higher_asian_alone,pct_bach_degree_or_higher_hispanic,quartiles_pct_bach_degree_or_higher_white_alone,quartiles_pct_bach_degree_or_higher_black_alone,quartiles_pct_bach_degree_or_higher_asian_alone,quartiles_pct_bach_degree_or_higher_hispanic
342,37865,"Sevierville, TN",Central,0.9,222.0,8.3,8.2,0.0,0.0,16.7,26-50% of geographies,-57.1,82.1,81.6,82.1,,63.8,51-75% of geographies,24.0,882.0,116.0,200.0,566.0,186.0,62.0,122.0,2.0,4.0,2.0,2.0,,6.0,,6.0,,14.0,6.0,8.0,,26794986.0,2729423.0,5801552.0,18264012.0,4065448.0,1118776.0,2881554.0,65118.0,76076.0,36076.0,40000.0,,339694.0,,339694.0,,207586.0,124998.0,82588.0,,91.0,91.0,94.6,75.7,100.0,51-75% of geographies,21.7,28.8,0.0,36.1,26-50% of geographies,51-75% of geographies,Bottom 25% of geographies,Top 25% of geographies
343,37866,"Knoxville, TN",Outlying,0.0,0.0,9.4,9.4,,,,26-50% of geographies,,88.2,88.0,,,,Top 25% of geographies,,80.0,8.0,42.0,30.0,38.0,4.0,34.0,,,,,,,,,,,,,,1200762.0,87586.0,440928.0,672248.0,386318.0,53186.0,333132.0,,,,,,,,,,,,,,83.0,82.8,,,,26-50% of geographies,19.9,,,,26-50% of geographies,,,
344,37869,,Outlying,0.5,24.0,27.4,27.2,100.0,0.0,38.1,Top 25% of geographies,,73.7,73.5,,100.0,0.0,26-50% of geographies,,248.0,22.0,152.0,74.0,148.0,20.0,128.0,,,,,,,,,,,,,,3921901.0,152686.0,2107615.0,1661600.0,1478602.0,147686.0,1330915.0,,,,,,,,,,,,,,70.7,71.1,,0.0,100.0,Bottom 25% of geographies,8.3,0.0,100.0,0.0,Bottom 25% of geographies,Bottom 25% of geographies,Top 25% of geographies,Bottom 25% of geographies
345,37870,,Outlying,0.0,0.0,22.7,21.9,,,0.0,Top 25% of geographies,,81.1,82.5,,,100.0,51-75% of geographies,,208.0,20.0,108.0,80.0,108.0,18.0,90.0,,,,,,,,,,4.0,,2.0,2.0,3796789.0,218148.0,1178145.0,2400496.0,1132444.0,199148.0,933296.0,,,,,,,,,,44518.0,,26318.0,18200.0,68.4,68.3,,,100.0,Bottom 25% of geographies,14.2,,,50.0,Bottom 25% of geographies,,,Top 25% of geographies
346,37871,"Knoxville, TN",Central,1.5,133.0,7.3,6.7,0.0,0.0,0.0,26-50% of geographies,-31.3,67.4,69.4,0.0,100.0,100.0,26-50% of geographies,-83.2,252.0,20.0,62.0,170.0,44.0,10.0,34.0,,,,,,2.0,,2.0,,,,,,9788404.0,269230.0,1172534.0,8346642.0,884310.0,182624.0,701686.0,,,,,,10074.0,,10074.0,,,,,,86.9,86.5,86.5,100.0,79.6,26-50% of geographies,13.8,0.0,100.0,36.6,Bottom 25% of geographies,Bottom 25% of geographies,Top 25% of geographies,Top 25% of geographies
347,37872,"Knoxville, TN",Outlying,0.0,0.0,29.1,28.7,,,100.0,Top 25% of geographies,,83.2,84.6,,,99.3,51-75% of geographies,,104.0,12.0,32.0,60.0,34.0,8.0,24.0,2.0,,,,,,,,,,,,,5642860.0,63976.0,689900.0,4888985.0,691572.0,36902.0,649356.0,5316.0,,,,,,,,,,,,,78.8,78.5,,,100.0,Bottom 25% of geographies,5.6,,,0.0,Bottom 25% of geographies,,,Bottom 25% of geographies
348,37873,"Kingsport-Bristol, TN-VA",Central,0.5,22.0,25.2,25.8,0.0,0.0,17.1,Top 25% of geographies,,79.3,79.1,,,99.1,51-75% of geographies,,152.0,8.0,46.0,98.0,36.0,2.0,34.0,,,,,,,,,,,,,,12998686.0,106066.0,3574134.0,9318486.0,3461962.0,41610.0,3420352.0,,,,,,,,,,,,,,78.1,77.5,100.0,100.0,85.7,Bottom 25% of geographies,10.4,,100.0,36.4,Bottom 25% of geographies,,Top 25% of geographies,Top 25% of geographies
349,37874,,Outlying,3.6,565.0,19.3,18.0,17.2,37.8,0.0,Top 25% of geographies,-15.7,61.9,63.6,34.7,96.3,76.5,Bottom 25% of geographies,-60.5,818.0,46.0,122.0,650.0,62.0,14.0,48.0,,10.0,4.0,6.0,,2.0,,2.0,,16.0,4.0,12.0,,42519942.0,3369182.0,10907844.0,28242916.0,6161468.0,684512.0,5476956.0,,294164.0,170574.0,123590.0,,28240.0,,28240.0,,145870.0,62312.0,83556.0,,86.3,85.6,86.9,100.0,90.9,26-50% of geographies,16.4,7.5,62.2,2.6,26-50% of geographies,26-50% of geographies,51-75% of geographies,26-50% of geographies
350,37876,"Sevierville, TN",Central,1.3,416.0,12.9,11.4,5.5,70.3,44.7,51-75% of geographies,-1.7,77.7,78.2,,62.2,53.0,51-75% of geographies,,1328.0,118.0,274.0,936.0,202.0,72.0,128.0,2.0,2.0,2.0,,,20.0,4.0,16.0,,4.0,,4.0,,68537978.0,2204892.0,13904936.0,52428152.0,9321770.0,1027830.0,8253339.0,40600.0,33750.0,33750.0,,,467542.0,101630.0,365913.0,,136822.0,,136822.0,,82.4,83.1,94.7,100.0,59.6,26-50% of geographies,16.4,74.6,0.0,14.1,26-50% of geographies,Top 25% of geographies,Bottom 25% of geographies,51-75% of geographies
351,37877,"Morristown, TN",Central,1.9,171.0,8.8,9.0,0.0,0.0,8.7,26-50% of geographies,,85.5,85.0,99.0,100.0,42.7,51-75% of geographies,,208.0,20.0,36.0,152.0,34.0,16.0,18.0,,,,,,2.0,2.0,,,,,,,7378750.0,217430.0,1589454.0,5571866.0,434636.0,151096.0,283540.0,,,,,,20844.0,20844.0,,,,,,,87.6,87.6,80.7,100.0,100.0,26-50% of geographies,18.4,0.0,100.0,61.6,26-50% of geographies,Bottom 25% of geographies,Top 25% of geographies,Top 25% of geographies
352,37878,"Knoxville, TN",Central,0.0,0.0,7.4,6.0,,,,26-50% of geographies,,89.6,88.6,,,,Top 25% of geographies,,12.0,,,12.0,,,,,,,,,,,,,,,,,212204.0,,,212204.0,,,,,,,,,,,,,,,,,77.7,77.3,,,,Bottom 25% of geographies,26.1,,,,51-75% of geographies,,,
353,37879,,Outlying,0.2,22.0,23.7,23.8,50.0,0.0,0.0,Top 25% of geographies,17.7,74.2,74.3,24.7,,,26-50% of geographies,-63.1,596.0,82.0,326.0,188.0,344.0,64.0,280.0,,2.0,2.0,,,,,,,4.0,2.0,2.0,,10026508.0,1086466.0,5737055.0,3202986.0,3782397.0,534940.0,3247458.0,,9090.0,9090.0,,,,,,,117000.0,101800.0,15200.0,,75.0,75.2,53.8,85.3,100.0,Bottom 25% of geographies,14.4,0.0,7.4,0.0,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
354,37880,,Outlying,2.3,90.0,21.2,24.0,0.0,0.0,0.0,Top 25% of geographies,0.0,80.0,79.0,100.0,,100.0,51-75% of geographies,0.1,106.0,12.0,16.0,78.0,10.0,,10.0,,,,,,,,,,,,,,1685035.0,187558.0,253980.0,1243496.0,146470.0,,146470.0,,,,,,,,,,,,,,79.9,78.1,100.0,0.0,100.0,Bottom 25% of geographies,16.7,0.0,0.0,63.1,26-50% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Top 25% of geographies
355,37881,"Morristown, TN",Outlying,0.0,0.0,20.7,20.6,,,0.0,Top 25% of geographies,,84.0,83.4,,,,51-75% of geographies,,118.0,12.0,78.0,28.0,86.0,12.0,74.0,,,,,,,,,,,,,,3630862.0,42180.0,555654.0,3033028.0,547810.0,42180.0,505630.0,,,,,,,,,,,,,,68.0,69.1,,,100.0,Bottom 25% of geographies,9.0,,,,Bottom 25% of geographies,,,
356,37882,"Knoxville, TN",Central,0.8,23.0,10.8,10.9,0.0,0.0,100.0,51-75% of geographies,,79.7,79.5,100.0,100.0,0.0,51-75% of geographies,,130.0,12.0,12.0,106.0,14.0,8.0,4.0,2.0,,,,,2.0,,2.0,,,,,,5960163.0,747179.0,1085110.0,4127876.0,512492.0,46780.0,336800.0,128912.0,,,,,46184.0,,46184.0,,,,,,82.3,82.0,100.0,100.0,100.0,26-50% of geographies,32.3,0.0,78.6,0.0,51-75% of geographies,Bottom 25% of geographies,Top 25% of geographies,Bottom 25% of geographies
357,37885,,Outlying,2.4,143.0,8.2,8.6,0.0,0.0,0.0,26-50% of geographies,0.0,79.8,81.3,0.0,96.9,79.8,51-75% of geographies,-9.7,326.0,18.0,36.0,272.0,20.0,6.0,14.0,,,,,,,,,,4.0,4.0,,,17271288.0,1739842.0,4041375.0,11490070.0,2602630.0,115424.0,2487206.0,,,,,,,,,,68502.0,68502.0,,,91.5,91.4,100.0,100.0,83.3,51-75% of geographies,25.4,0.0,31.4,40.0,51-75% of geographies,Bottom 25% of geographies,26-50% of geographies,Top 25% of geographies
358,37886,"Knoxville, TN",Central,0.0,0.0,17.2,17.4,,0.0,18.9,51-75% of geographies,,78.5,79.4,,,5.2,51-75% of geographies,,104.0,10.0,14.0,80.0,16.0,6.0,10.0,,,,,,,,,,,,,,13445512.0,132014.0,852118.0,12461380.0,426394.0,122114.0,304280.0,,,,,,,,,,,,,,91.3,91.2,,100.0,100.0,51-75% of geographies,23.7,,100.0,36.1,51-75% of geographies,,Top 25% of geographies,Top 25% of geographies
359,37887,"Knoxville, TN",Outlying,16.0,1159.0,24.2,23.6,100.0,0.0,26.9,Top 25% of geographies,,76.9,77.9,0.0,0.0,0.0,26-50% of geographies,,166.0,18.0,74.0,74.0,70.0,16.0,54.0,,2.0,,2.0,,,,,,2.0,,2.0,,4438197.0,132100.0,1260196.0,3045902.0,613752.0,128892.0,484860.0,,17936.0,,17936.0,,,,,,7460.0,,7460.0,,73.2,73.8,100.0,0.0,70.1,Bottom 25% of geographies,9.7,0.7,77.8,5.7,Bottom 25% of geographies,26-50% of geographies,Top 25% of geographies,26-50% of geographies
360,37888,"Morristown, TN",Outlying,0.0,0.0,17.3,17.6,,0.0,68.1,51-75% of geographies,,84.2,83.5,,98.2,99.5,51-75% of geographies,,94.0,10.0,52.0,32.0,50.0,6.0,44.0,,,,,,,,,,,,,,1249836.0,116008.0,529038.0,604788.0,393335.0,65096.0,328238.0,,,,,,,,,,,,,,71.5,71.4,,0.0,31.9,Bottom 25% of geographies,9.6,,0.0,0.0,Bottom 25% of geographies,,Bottom 25% of geographies,Bottom 25% of geographies
361,37890,"Morristown, TN",Central,0.2,12.0,15.2,12.7,100.0,0.0,47.0,51-75% of geographies,55.2,80.9,84.6,0.0,,33.9,51-75% of geographies,0.0,158.0,12.0,34.0,112.0,26.0,8.0,18.0,,2.0,,2.0,,,,,,6.0,,6.0,,4373194.0,392584.0,699180.0,3281430.0,498466.0,55894.0,442572.0,,13914.0,,13914.0,,,,,,48842.0,,48842.0,,82.7,82.3,0.0,100.0,75.5,26-50% of geographies,18.9,0.0,100.0,0.0,26-50% of geographies,Bottom 25% of geographies,Top 25% of geographies,Bottom 25% of geographies
362,37891,"Morristown, TN",Central,0.0,0.0,18.8,18.5,,,100.0,Top 25% of geographies,,84.4,84.1,,,99.7,51-75% of geographies,,74.0,10.0,28.0,36.0,24.0,8.0,14.0,2.0,,,,,,,,,,,,,6490910.0,135932.0,4663602.0,1691376.0,4537600.0,88442.0,4400648.0,48510.0,,,,,,,,,,,,,87.4,87.3,,,100.0,26-50% of geographies,17.8,,,0.0,26-50% of geographies,,,Bottom 25% of geographies
363,37892,,Outlying,0.5,11.0,22.3,21.5,0.0,,83.3,Top 25% of geographies,,78.5,79.1,,,56.1,51-75% of geographies,,66.0,4.0,8.0,54.0,6.0,,6.0,,,,,,,,,,,,,,1110984.0,60310.0,105113.0,945560.0,103463.0,,103463.0,,,,,,,,,,,,,,69.5,68.7,100.0,,100.0,Bottom 25% of geographies,11.5,0.0,,0.0,Bottom 25% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies
364,37902,"Knoxville, TN",Central,6.9,163.0,22.5,21.3,74.6,0.0,14.6,Top 25% of geographies,24.6,19.4,21.7,0.0,0.0,0.0,Bottom 25% of geographies,0.0,972.0,130.0,202.0,640.0,102.0,52.0,48.0,2.0,,,,,4.0,,4.0,,10.0,,8.0,2.0,128086512.0,11902240.0,16151329.0,100032944.0,4401477.0,2390017.0,1956860.0,54600.0,,,,,72522.0,,72522.0,,2154512.0,,1113540.0,1040972.0,86.0,87.8,14.1,100.0,100.0,26-50% of geographies,59.9,0.0,100.0,73.7,Top 25% of geographies,Bottom 25% of geographies,Top 25% of geographies,Top 25% of geographies
365,37909,"Knoxville, TN",Central,5.3,857.0,14.4,12.9,35.4,24.8,2.4,51-75% of geographies,5.9,43.4,46.9,12.8,12.8,11.8,Bottom 25% of geographies,1.5,830.0,100.0,180.0,550.0,82.0,32.0,48.0,2.0,34.0,22.0,10.0,2.0,,,,,12.0,4.0,8.0,,112560110.0,3934576.0,30678436.0,77947098.0,6132422.0,1378486.0,4744208.0,9730.0,392346.0,244672.0,106008.0,41666.0,,,,,820764.0,55610.0,765154.0,,88.7,89.0,95.8,68.4,70.6,51-75% of geographies,41.6,50.5,87.1,42.7,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies
366,37912,"Knoxville, TN",Central,16.7,3638.0,20.1,16.1,30.0,0.0,22.8,Top 25% of geographies,-16.6,51.5,56.2,34.8,77.3,23.3,Bottom 25% of geographies,8.0,1166.0,152.0,288.0,726.0,104.0,38.0,62.0,4.0,88.0,44.0,42.0,2.0,,,,,30.0,4.0,20.0,6.0,71011268.0,4138298.0,20100318.0,46772652.0,3492833.0,388462.0,2312195.0,792176.0,1473366.0,590224.0,877622.0,5520.0,,,,,1661412.0,92436.0,1358320.0,210656.0,85.3,85.2,80.6,99.4,96.2,26-50% of geographies,21.3,14.8,25.4,12.1,26-50% of geographies,26-50% of geographies,26-50% of geographies,26-50% of geographies
367,37914,"Knoxville, TN",Central,38.5,7891.0,18.3,12.8,25.8,25.6,24.7,Top 25% of geographies,-6.2,66.9,77.2,54.7,100.0,17.8,26-50% of geographies,1.4,1042.0,144.0,266.0,632.0,80.0,22.0,56.0,2.0,114.0,52.0,60.0,2.0,20.0,10.0,8.0,2.0,26.0,4.0,20.0,2.0,82218324.0,8362632.0,15262286.0,58593406.0,8115731.0,1035808.0,6860722.0,219200.0,1701170.0,813782.0,845724.0,41664.0,587546.0,133218.0,362282.0,92046.0,5526208.0,4959756.0,511872.0,54582.0,82.3,87.9,77.5,81.8,44.3,26-50% of geographies,25.3,15.0,30.7,5.7,51-75% of geographies,26-50% of geographies,26-50% of geographies,26-50% of geographies
368,37915,"Knoxville, TN",Central,56.1,2916.0,47.9,48.5,47.4,,0.0,Top 25% of geographies,0.5,21.6,10.5,30.2,,52.4,Bottom 25% of geographies,-0.6,350.0,64.0,92.0,194.0,14.0,2.0,8.0,4.0,62.0,38.0,24.0,,,,,,,,,,32873081.0,1927448.0,10529264.0,20416370.0,505738.0,92636.0,399306.0,13798.0,1503140.0,510052.0,993088.0,,,,,,,,,,69.8,89.4,55.2,,100.0,Bottom 25% of geographies,29.3,6.6,,43.1,51-75% of geographies,26-50% of geographies,,Top 25% of geographies
369,37916,"Knoxville, TN",Central,6.2,872.0,68.6,67.9,70.8,36.0,80.6,Top 25% of geographies,49.0,3.7,4.2,0.0,4.2,0.0,Bottom 25% of geographies,0.0,250.0,24.0,70.0,156.0,20.0,6.0,14.0,,10.0,2.0,8.0,,4.0,,4.0,,,,,,28654676.0,2635372.0,5106460.0,20912844.0,2921496.0,1075776.0,1845722.0,,199990.0,41664.0,158326.0,,226126.0,,226126.0,,,,,,66.9,69.5,33.8,92.7,79.1,Bottom 25% of geographies,48.3,27.5,95.8,100.0,Top 25% of geographies,51-75% of geographies,Top 25% of geographies,Top 25% of geographies
370,37917,"Knoxville, TN",Central,13.2,3396.0,22.5,20.9,26.5,6.0,42.3,Top 25% of geographies,-8.7,49.5,54.4,27.0,37.1,19.3,Bottom 25% of geographies,4.9,1642.0,184.0,372.0,1086.0,188.0,68.0,118.0,2.0,106.0,48.0,56.0,2.0,6.0,6.0,,,8.0,6.0,2.0,,153864648.0,7173024.0,33831781.0,112859844.0,8935136.0,2272011.0,6605826.0,57300.0,1959032.0,1126372.0,801411.0,31250.0,78950.0,78950.0,,,91318.0,46854.0,44464.0,,81.3,84.7,60.0,100.0,68.3,Bottom 25% of geographies,33.7,11.9,45.8,13.7,51-75% of geographies,26-50% of geographies,26-50% of geographies,51-75% of geographies
371,37918,"Knoxville, TN",Central,6.5,3022.0,10.6,9.0,30.3,0.0,36.6,26-50% of geographies,-7.4,66.9,70.5,28.7,80.2,41.0,26-50% of geographies,-2.6,1780.0,214.0,436.0,1130.0,282.0,104.0,170.0,8.0,74.0,38.0,36.0,,8.0,4.0,4.0,,16.0,,16.0,,79373776.0,4182264.0,19253356.0,55938156.0,8553537.0,2071762.0,6380623.0,101152.0,1092688.0,545040.0,547648.0,,313788.0,68118.0,245670.0,,185152.0,,185152.0,,85.3,86.6,72.3,88.8,78.5,26-50% of geographies,29.4,18.8,26.5,16.0,51-75% of geographies,51-75% of geographies,26-50% of geographies,51-75% of geographies
372,37919,"Knoxville, TN",Central,4.9,1453.0,8.6,6.7,44.3,0.4,24.3,26-50% of geographies,1.3,56.5,60.5,10.6,32.0,15.5,Bottom 25% of geographies,-3.2,3890.0,354.0,908.0,2628.0,442.0,146.0,282.0,14.0,38.0,14.0,24.0,,28.0,8.0,20.0,,44.0,10.0,34.0,,431706472.0,13920124.0,107064206.0,310722142.0,29216730.0,5672556.0,22179774.0,1364400.0,731688.0,210050.0,521638.0,,1429538.0,727314.0,702224.0,,2266256.0,557350.0,1708908.0,,92.4,92.8,78.1,100.0,90.2,51-75% of geographies,60.4,38.7,77.5,39.7,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies
373,37920,"Knoxville, TN",Central,6.4,2680.0,18.7,15.9,52.7,34.9,21.9,Top 25% of geographies,-7.3,59.5,64.2,15.7,44.6,38.3,Bottom 25% of geographies,-1.7,1582.0,228.0,352.0,1002.0,244.0,100.0,136.0,8.0,52.0,24.0,28.0,,14.0,8.0,6.0,,20.0,12.0,8.0,,97382063.0,4620330.0,26880094.0,65881640.0,5361964.0,1820556.0,3170038.0,371372.0,966434.0,382606.0,583828.0,,927420.0,94534.0,832886.0,,592716.0,381502.0,211214.0,,85.7,86.1,71.1,94.1,91.8,26-50% of geographies,33.0,22.7,92.0,32.0,51-75% of geographies,51-75% of geographies,Top 25% of geographies,51-75% of geographies
374,37921,"Knoxville, TN",Central,19.7,5598.0,17.7,14.9,22.2,4.6,22.2,Top 25% of geographies,-24.7,62.7,66.5,49.5,20.9,52.0,Bottom 25% of geographies,13.7,1382.0,160.0,332.0,890.0,146.0,38.0,106.0,2.0,114.0,56.0,52.0,6.0,4.0,4.0,,,8.0,6.0,2.0,,157906469.0,3563988.0,33259034.0,121083448.0,12885332.0,905511.0,11814623.0,165200.0,1754106.0,777828.0,910148.0,66130.0,123214.0,123214.0,,,53746.0,49390.0,4356.0,,86.5,88.2,78.6,95.0,81.5,26-50% of geographies,29.5,16.8,89.6,17.3,51-75% of geographies,51-75% of geographies,Top 25% of geographies,51-75% of geographies
375,37922,"Knoxville, TN",Central,3.6,1422.0,4.0,3.8,3.0,3.2,19.6,Bottom 25% of geographies,-1.6,84.2,85.9,72.8,71.3,56.1,51-75% of geographies,24.4,3140.0,284.0,668.0,2188.0,344.0,92.0,240.0,12.0,16.0,4.0,12.0,,14.0,8.0,4.0,2.0,52.0,8.0,40.0,4.0,320220637.0,19704620.0,51115578.0,249400440.0,19800054.0,4444624.0,13503555.0,1851876.0,256472.0,48330.0,208142.0,,360104.0,214622.0,95532.0,49950.0,7284696.0,35278.0,6327804.0,921616.0,98.0,98.0,98.2,96.8,100.0,Top 25% of geographies,65.8,78.0,81.0,62.0,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies
376,37923,"Knoxville, TN",Central,7.6,2436.0,10.7,8.2,18.2,22.1,42.9,26-50% of geographies,13.3,60.2,65.2,34.7,51.6,39.7,Bottom 25% of geographies,1.5,2068.0,200.0,438.0,1430.0,190.0,58.0,124.0,8.0,56.0,26.0,30.0,,20.0,10.0,10.0,,24.0,16.0,8.0,,163010878.0,13402414.0,23732060.0,125876406.0,10279023.0,3475382.0,4913289.0,1890354.0,887048.0,400682.0,486366.0,,193446.0,56134.0,137312.0,,619208.0,380772.0,238436.0,,94.0,94.2,95.6,95.8,90.0,Top 25% of geographies,48.0,27.8,58.8,8.0,Top 25% of geographies,51-75% of geographies,51-75% of geographies,26-50% of geographies
377,37924,"Knoxville, TN",Central,7.6,1020.0,8.2,9.0,6.0,0.0,0.0,26-50% of geographies,2.0,75.8,74.7,78.7,98.6,48.7,26-50% of geographies,-6.9,434.0,36.0,102.0,296.0,52.0,20.0,30.0,2.0,16.0,6.0,10.0,,,,,,14.0,,10.0,4.0,32592828.0,629282.0,7915240.0,24048308.0,1483919.0,425684.0,852834.0,205400.0,247694.0,116658.0,131036.0,,,,,,884348.0,,427020.0,457328.0,85.8,84.3,91.2,100.0,100.0,26-50% of geographies,22.5,31.1,59.3,2.3,51-75% of geographies,51-75% of geographies,51-75% of geographies,26-50% of geographies
378,37931,"Knoxville, TN",Central,4.4,1296.0,5.8,6.0,1.8,8.6,12.6,Bottom 25% of geographies,-4.5,69.8,72.5,35.8,36.1,36.0,26-50% of geographies,-18.8,926.0,104.0,222.0,600.0,142.0,56.0,86.0,,30.0,16.0,14.0,,8.0,6.0,2.0,,8.0,,8.0,,61316934.0,5321552.0,15557015.0,40438366.0,12443012.0,4151925.0,8291087.0,,612702.0,291234.0,321468.0,,219840.0,119840.0,100000.0,,17928.0,,17928.0,,94.4,94.4,94.4,89.4,88.1,Top 25% of geographies,44.4,25.1,52.6,30.7,Top 25% of geographies,51-75% of geographies,51-75% of geographies,51-75% of geographies
379,37932,"Knoxville, TN",Central,1.8,357.0,6.0,6.4,3.6,2.4,3.1,26-50% of geographies,-12.3,73.3,74.3,66.4,63.4,28.7,26-50% of geographies,4.3,1534.0,126.0,404.0,1004.0,158.0,40.0,110.0,8.0,8.0,2.0,6.0,,36.0,14.0,22.0,,24.0,6.0,18.0,,198566404.0,13125301.0,50999676.0,134441428.0,9829129.0,1753178.0,7392190.0,683762.0,107436.0,31250.0,76186.0,,1014224.0,389464.0,624760.0,,782214.0,200822.0,581390.0,,93.4,94.7,100.0,97.6,47.0,51-75% of geographies,51.5,71.5,75.0,11.8,Top 25% of geographies,Top 25% of geographies,51-75% of geographies,26-50% of geographies
380,37934,"Knoxville, TN",Central,0.9,242.0,3.1,2.4,0.0,18.8,0.0,Bottom 25% of geographies,0.0,85.8,86.4,85.8,83.7,81.3,51-75% of geographies,-14.2,1762.0,184.0,382.0,1196.0,234.0,88.0,146.0,,10.0,2.0,8.0,,6.0,4.0,2.0,,30.0,18.0,10.0,2.0,122025697.0,7655412.0,31106612.0,83263674.0,16192792.0,3315605.0,12877189.0,,165238.0,29000.0,136238.0,,286276.0,32978.0,253298.0,,696661.0,437850.0,217146.0,41666.0,95.7,96.1,95.7,86.6,100.0,Top 25% of geographies,61.5,46.5,80.4,71.1,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies,Top 25% of geographies
381,37938,"Knoxville, TN",Central,1.4,235.0,6.6,6.4,10.0,0.0,13.1,26-50% of geographies,-15.7,89.1,89.1,71.3,89.1,89.1,Top 25% of geographies,41.9,550.0,36.0,112.0,402.0,74.0,20.0,54.0,,2.0,,2.0,,8.0,4.0,4.0,,2.0,,2.0,,27840922.0,307580.0,8309127.0,19224214.0,3973880.0,182384.0,3791496.0,,92000.0,,92000.0,,960290.0,9290.0,951000.0,,72800.0,,72800.0,,90.5,90.1,100.0,86.1,100.0,51-75% of geographies,30.5,24.3,13.6,0.0,51-75% of geographies,51-75% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
382,38001,"Jackson, TN",Outlying,10.0,439.0,17.7,10.3,49.5,0.0,31.4,Top 25% of geographies,29.7,66.1,69.4,49.7,,72.7,Bottom 25% of geographies,-9.9,392.0,58.0,140.0,194.0,76.0,22.0,54.0,,10.0,4.0,6.0,,6.0,4.0,2.0,,,,,,10356876.0,1075160.0,3571212.0,5710502.0,1353580.0,288464.0,1065116.0,,164498.0,83328.0,81170.0,,84500.0,62500.0,22000.0,,,,,,86.9,85.3,80.1,80.0,99.2,26-50% of geographies,13.3,12.0,57.1,0.0,Bottom 25% of geographies,26-50% of geographies,51-75% of geographies,Bottom 25% of geographies
383,38002,"Memphis, TN-MS-AR",Central,19.8,8531.0,6.5,6.8,4.7,7.1,35.3,26-50% of geographies,-1.9,84.2,86.3,76.4,93.6,65.1,51-75% of geographies,-2.7,2402.0,348.0,584.0,1470.0,256.0,80.0,170.0,6.0,290.0,142.0,146.0,2.0,36.0,8.0,24.0,4.0,64.0,32.0,32.0,,78988832.0,10407255.0,20291554.0,48290022.0,13030011.0,4991467.0,7677328.0,361216.0,5558189.0,2825748.0,2707441.0,25000.0,825456.0,109540.0,529656.0,186260.0,1331376.0,439022.0,892352.0,,96.7,97.0,95.9,98.9,95.3,Top 25% of geographies,43.6,44.8,46.3,33.1,Top 25% of geographies,Top 25% of geographies,26-50% of geographies,Top 25% of geographies
